book_title,source,category,url,rating,text,ai_generated_label,ai_reasoning,label,reasoning,label_2,difficult
Bury Our Bones in the Midnight Soil,GoodReads,Fantasy,https://www.goodreads.com/book/show/213263148-bury-our-bones-in-the-midnight-soil,2,"Bury Our Bones in the Midnight Soil by V.E. Schwab
a stunning aesthetic drenched in emptiness

I am so f*cking disappointed.
This was my first V.E. Schwab book and I truly wanted to love it—like, I was READY to have my soul ripped out, to be haunted, to feel something. But instead? I got 18 hours of vibes and repetition.

🕸️ Queer Romance (F/F)
🥀 Vampire Mythos
🕸️ Multiple Timelines
🥀 Female Rage & Revenge
🕸️ Gothic Atmosphere
🥀 Interwoven Narratives

The premise? So cool.
Toxic lesbian vampires? Different timelines? Female rage and revenge? SIGN ME UP. And yeah, the first few chapters got me hyped—there was an atmosphere, a tone, a promise of something sharp and devastating.

But that promise? Broken.

The plot doesn’t exist. It’s all gorgeous language, pretty metaphors, moody settings, and then…nothing. It felt like being led down a beautiful path only to find it loops back in circles. Every chapter sounded poetic and profound—but dig deeper and there’s just nothing there.

The characters blurred together.
Three women, centuries apart, but their voices? Practically identical. María had the most potential, but even she got swallowed by the vagueness of it all. And don’t get me started on the ending—it was so underwhelming I thought my audiobook skipped something. No tension. No payoff. Just…a quiet whimper of a finish.

Also?? 18 HOURS??
That’s nearly a full day of “roses in midnight soil” and “foxed pages” and aching metaphors. My ears are still recovering from the sheer volume of repetition. I’m sorry but not everything needs to be drenched in aesthetic prose.

The only good thing?
The writing is technically beautiful, and the narrators gave their all. But that’s like saying the gift wrap is stunning while the box inside is empty.

Final thoughts:
If you want vibes and vibes only, sure. But if you're looking for plot, momentum, or characters who actually feel distinct and real—look elsewhere. This was all glitter, no gold.

Bury Our Bones tried to be lyrical and haunting but just ended up lost in its own prettiness. I expected to bleed with this book. Instead, I just bled from boredom.",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,reactive,FALSE
Bury Our Bones in the Midnight Soil,GoodReads,Fantasy,https://www.goodreads.com/book/show/213263148-bury-our-bones-in-the-midnight-soil,5,"Bury Our Bones in the Midnight Soil feels like V.E Schwab opened a vein and wrote with whatever came out. Blood, memory, desire, rage and regret, perhaps.

This book goes far beyond vampires though. Schwab writes of women who are full of fangs, full of want, fury, contradictions, a yearning for freedom, selfhood, safety, rage and sometimes revenge. And the freedom to love who they love.

She writes of women who’ve been consumed their entire lives by patriarchy, by silence, by roles they didn’t choose and what happens when they begin to consume in return. Schwab explores predator and prey. Who’s dangerous now? I support women’s wrongs.

Subsequently, this leads to a meditation on humanity, power, consent, hunger (literal and metaphorical), longing and grief. It’s V.E. Schwab at her most raw, her most autobiographical and maybe her most damning.

If you’ve read Schwab’s coming out story on Oprah Daily, you’ll recognise the tonality. There is a sense throughout that Schwab is cracking her soul open.

Her prose is rhythmic and deliberate. For some, it will read as purple. For me, it read as lyrical and poetic even though it sometimes teetered into too flowery. I embraced it anyway.

Anyway, I’d take a guess that if you loved The Invisible Life of Addie La Rue’s wandering lyricism, you’ll vibe with this book too, and if you disliked it, then you may not. I’d say it's character-driven over plot, and meanders before the stakes (🧐) get tighter. But if you’re drawn to character-led stories and can surrender to the cadence, the rhythm of metaphor-rich prose laced with queerness, gothic tones and a touch of light horror, you’ll be swept away.

For me this was ferociously alive, even when dripping in death.

﹏﹏﹏﹏﹏

She’s beauty, she’s grace, she will bite your face?

(Picking up my jaw off the floor—RTC!!!)",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,summary_heavy,focuses mainly on the summary,summary_heavy,FALSE
Bury Our Bones in the Midnight Soil,The StoryGraph,Fantasy,https://app.thestorygraph.com/book_reviews/bcef7254-c9a4-48a8-8c0c-d6bc7f5cecd6,5,Wish I had vampire exes too,reactive,Expresses a strong opinion without supporting details or personal grounding.,reactive,doesn't really offer much for the review,reactive,FALSE
Bury Our Bones in the Midnight Soil,The StoryGraph,Fantasy,https://app.thestorygraph.com/book_reviews/bcef7254-c9a4-48a8-8c0c-d6bc7f5cecd6,3.25,"The language and description in this book is absolutely beautiful and V.E. Schwab is a great writer but some of it was redundant in parts and could have been trimmed down. I have complicated feelings about the ending, I wish Charlotte could have been introduced significantly earlier to help even out the pace, so that the last 100 pages didn’t feel like a sudden scramble to create plot, but the plot that is there is so intriguing and gripping. It was just phenomenal having a book full of a variety of lesbian and queer relationships. I loved how Schwab explores what queer women want, how they negotiate their own freedom, what makes them tick, etc. All in all, a strong character novel that, while struggling to balance those three characters and make the connection between them a more consistent throughline, was dark and complex and beautiful.",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,summary_heavy,focuses mainly on the summary,summary_heavy,FALSE
Bury Our Bones in the Midnight Soil,The StoryGraph,Fantasy,https://app.thestorygraph.com/book_reviews/bcef7254-c9a4-48a8-8c0c-d6bc7f5cecd6,3,"This book had so much promise and the prose was gorgeous. But it was too long and just kind of dragged on for me. 

I loved the initial Maria chapters and absolutely gobbled up Sabine’s journey. I was completely entranced by loving/hating her. But Alice’s POV was pretty boring, and this book started losing my interest after the 50% mark. It felt repetitive, like we were on a loop with the characters’ experience, and I longed for a POV that had suddenly disappeared. After a drawn-out second half, it felt like the ending landed in a fairly anticlimactic way. 

Overall it was a good read and I loved a lot of the themes, but was left feeling disappointed and unfulfilled.",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,personal,FALSE
Bury Our Bones in the Midnight Soil,LibraryThing,Fantasy,https://www.librarything.com/work/32400851/t/Bury-Our-Bones-in-the-Midnight-Soil,4,"This is a story about hunger.
1532. Santo Domingo de la Calzada.
A young girl grows up wild and wily...her beauty is only outmatched by her dreams of escape. But María knows she can only ever be a prize, or a pawn, in the games played by men. When an alluring stranger offers an alternate path, María makes a desperate choice. She vows to have no regrets.
This is a story about love.
1827. London.
A young woman lives an idyllic but cloistered life on her family’s estate, until a moment of forbidden intimacy sees her shipped off to London. Charlotte’s tender heart and seemingly impossible wishes are swept away by an invitation from a beautiful widow...but the price of freedom is higher than she could have imagined.
This is a story about rage.
2019. Boston.
College was supposed to be her chance to be someone new. That’s why Alice moved halfway across the world, leaving her old life behind. But after an out-of-character, one-night stand leaves her questioning her past, her present, and her future, Alice throws herself into the hunt for answers . . . and revenge.

This is a story about life...how it ends, and how it starts.

The story follows three women across three different timelines. In 1530 Spain, María rebels at her family’s control over her life. She’s a 14th century, ""wild child"". María doesn’t want to get married or have children, and this is expected of women of this era, but she figures if she must, it should be far away from her small-minded family. Maria arranges her own marriage to a rich viscount in a hope for freedom but finds herself only further bound by his extremely domineering nature. She’s eventually shipped off to her new in-laws, where she is held until her husband decides he is ready for her to have his children. Her only escape is a visit to a mysterious, ageless widow who runs an apothecary. “I want to be free,” María says.... “by any means necessary.” as she is seduced into vampirism

Almost 300 years later in the English countryside, Charlotte lives an idyllic life enjoying nature and literature and the company of her childhood friend Jocelyn, whom she is in love with. When her brother catches the two young women kissing, he arranges for Charlotte to be sent to London to become a ""proper lady"" and of course, find a husband. Though she is bound in corsets and trapped in the manor to wait for men to ""fill her dance card"", she eventually finds excitement in a glamorous widow who takes the impressionable Charlotte under her wing, seduces her and changes her in more ways than one.

Last, we come to 2019, and Alice who has chosen her own means of exile. She has left her small town in Scotland to attend Harvard University. Growing up, Alice was a mere shadow to her wilder sister, Catty, and now away at college, she wants to form her own separate identity. Alice seems to have gotten her wish when she meets a beautiful, magical girl at a party. After a dreamy one-night stand, Alice finds herself transformed in ways she hadn’t ever imagined possible...and what's more...she had never agreed to. Alice, confused and tortured by the ""hunger"" she doesn't understand but can't deny, goes in search of answers, and finds herself drawn into a centuries-old drama.

The story lines do eventually blend together, though not until well to the end of this very long book...but it was well worth the wait, because of the beautiful and raw descriptions of the places and the times, as well as the slow-burn melodramas between each of the women...Maria, Charlotte and Alice.

Like many vampire novels, Bury Our Bones delves over and offers portrayals of the age old controversary of ""what makes us human"". Is it our relationship to death...or our friendships and family ties...The place where we were born and raised? These are all events and connections that should enrich our lives, but in Bury Our Bones in the Midnight Soil, family, friends and home are the sources of each of the woman's pain. They come loaded with common expectations and constraints, but they, as a whole, only serve to bind María, Charlotte and Alice though centuries apart.

I thought this view offered by a literary critic, though I may not totally agree with all of it, still sums it up fairly well...""Here in the world of fiction, vampirism is offered as a reprieve from oppression...but the immortality of each woman, only introduced an entire set of new problems. As vampires, they will always face the threat of their hunger and yearnings turning into something as dangerous as the forces they wanted to escape to start with. It’s an apt story for our current culture... the decades of improved, but often still not equal conditions for women. In the United States we have seen the end of Roe vs. Wade...a backlash against D.E.I. initiatives and a dystopian focus on women having the choice to have, or not have, children. At the same time, 45% of American women voted for an administration that has, and continues to pursue these very limitations. The ""mommy versus child-free war"" continues and it appears that we are still eating ourselves alive.

Bury Our Bones is a tale that is told on a razor-sharp edge. It was way, way too long, and at times it almost lost me, but there was something in each woman's story that the reader feels an almost compulsion to understand. ",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,summary_heavy,focuses mainly on the summary,summary_heavy,FALSE
Bury Our Bones in the Midnight Soil,LibraryThing,Fantasy,https://www.librarything.com/work/32400851/t/Bury-Our-Bones-in-the-Midnight-Soil,5,"It’s rare to find a decently done vampire novel lately that isn’t mired in cliches and repeated storylines, but Schwab does the genre proud with her latest! I picked up the book blind, figuring that I would enjoy it simply because she was once again exploring historical fiction, so I was completely shocked that the major driving (magical) element of the stories is that the women in the tale all become vampires. I mean, how could I miss that this was a major part of the plot?! This may not be the first time feminism has been combined with vampire lore to explore themes of vengeance, sapphic love, and the effects of time (all choice themes in my opinion), but thus far this is possibly my favourite of them. But I digress. The story meanders throughout the ages, with a cast of richly drawn characters as Schwab tells the intertwined tales of Sabine, Charlotte, and Alice - exploring the challenges each face as women in their own time periods and the reckoning that they are able to harness as they embrace their places in the midnight soil. The author’s love of historical lore is apparent in the wealth of detailing that pervades each timeline, from the intricate rules of London’s Season to the scented winds that blow through medieval Spain, while still fully embracing the modern era as the elder of the two vampires come to a grand collision in the aftermath of an American college rager. Her writing is cinematic and vivid at every turn, and even though each tale is rife with the expected gore that blood-drinking protagonists must beget, it’s impossible to turn away from the characters she brings (back) to life. Even as we see the effects of time wreak havoc on each of our three leads - and an utterly devastating finale scenario to wrap things up - the story has so much soul that it leaves me yearning for the quiet hours before dawn, with a hunger for the exploration of an extended lifetime, and maybe even a feral rose to call my own. ",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,analytical,Summary is used in service of the argument,summary_heavy,FALSE
Bury Our Bones in the Midnight Soil,LibraryThing,Fantasy,https://www.librarything.com/work/32400851/t/Bury-Our-Bones-in-the-Midnight-Soil,5,"I enjoyed The Invisible Life of Addie LaRue by V.E. Schwab so much that it made My Top 5 Books of 2021 so I decided to give her 2025 release Bury Our Bones in the Midnight Soil a try. First and foremost, this is a well written historical fiction novel with multiple female character points of view. All three characters eventually intersect in this plot spanning multiple centuries and multiple countries.

Alice is our contemporary character in 2019 and a student at a university in Boston. Feeling adrift, a one night stand changes the course of her life and sets her on a path of regret and revenge. In 1521, Maria is aged 10 years old and living with her family in a small town on the Camino de Santiago in Spain. We meet the third character Charlotte/Lottie later in the book and we pick up her backstory from 1827 in London.

This is a character driven book about these three women:

""In fairy tales, big things happen in threes. Three children. Three beds. Three roads. The third bite is poison, the third gift is great, the third door always leads home."" Page 338

Now that I've set the scene and have your attention, it's time to drop a bomb... this is a sapphic vampire romance. Yep, you read that right. The paranormal romance genre rarely features in my reading schedule but I took a chance on this based on the strength of the author's writing. And I was right!

The writing in Bury Our Bones in the Midnight Soil is beautiful. The personal challenges and internal struggles faced by all three women kept my attention and the gothic setting was sublime. As they age over decades and centuries, vampires in Schwab's world start to lose touch with the values and characteristics that made them human.

""Now and then, she wakes to find another little corner of her emptied, some aspect crumbled away in sleep. Perhaps it was a shard of insecurity. A sliver of regret. Sabine probes her mind, trying to find the nature of the absence, like a tongue searching for a missing tooth, but never does."" Page 265

Schwab addresses the topic I was most interested in when reading the Anne Rice Interview with the Vampire series: what is it like to be immortal? (Don't worry, there are no sparkly vampires here). The author examines the toll it takes on all three of the characters, including the challenges they face maintaining their existence in the world without revealing their secret nature and evading the dangers that pursue them.

This statement from a male vampire to one of our characters reminded me of the relationship between Lestat and Louis:

""If you wish to stay, then you may do so as my guest, and I will be your gracious host. But you will live as I do, by a certain set of rules. There will be no skulking about in shadows, no victims stolen from the street and cast in the canal. I will show you how to savor every soul you take. How to claim space, and bend minds, how to enthrall, enchant, and masquerade. How to be the last one they think of when the bodies go missing."" Pages 206-207

Bury Our Bones in the Midnight Soil is a unique genre-blending novel that defies easy categorisation and will appeal to a range of readers as a result. Straddling historical fiction, fantasy and queer romance and championing strong feminist characters, this book may appeal to you even if you don't like vampire novels. And if you believe books about vampires aren't for you, consider this:

""And here is the awful thing about belief. It is a current, like compulsion. Hard to forge when it goes against your will, but easy enough when it carries you the way you want to go."" Page 401

Bury Our Bones in the Midnight Soil by V.E. Schwab is about female agency, love, power, hunger, control, rage and revenge and is highly recommended for Anne Rice fans.",personal,Uses first-person language and references personal experiences or emotional reactions.,analytical,Analyzes writer choices,analytical,FALSE
Katabasis,GoodReads,Fantasy,https://www.goodreads.com/book/show/210191671-katabasis,2,"Katabasis is Info Dump: The Novel. It's a novel that seems to mistake information for narrative, so caught up in its ideas and ""clever"" logic that it loses sight of basically everything else. How could a novel this long have been so allergic to storytelling? I swear, it felt like all the information in this book was delivered through massive chunks of exposition. Explaining how Hell works? Massive chunk of exposition. Exploring the characters' lives and experiences? Massive chunk of exposition. Critical moment where the characters finally talk to each other? Massive chunk of exposition.

And it's not even that it's a lazy novel, but rather that its energy is entirely misdirected: rather than spend time fleshing out its characters' dynamics or storylines (which, let me tell you, are frustratingly threadbare and massively underwhelming), it funnels almost all its energy into explaining scholarly theories and paradoxes and logic and math etc etc etc. And the fact of the matter is, I can't invest in ~Ideas~ and ~Theory~ when they're not grounded in solid storytelling with solid character dynamics. The result being that Katabasis read like a textbook with the thin veneer of a novel imposed onto it. This whole novel just felt like an inside joke I didn't get--and by the end, I really had no desire to ""get"" it, anyway.
",personal,Uses first-person language and references personal experiences or emotional reactions.,analytical,Focuses on author decisions,,FALSE
Katabasis,GoodReads,Fantasy,https://www.goodreads.com/book/show/210191671-katabasis,3,"I can’t recall the last time I felt such disappointment toward a book, especially one I had eagerly anticipated all year. Unfortunately, this book failed to meet my expectations in ways I hadn’t foreseen.

The premise was intriguing, and the author’s depiction of hell was creative, offering a captivating exploration of various courts, each with its own unique characteristics. I found the interpretations of the seven deadly sins particularly fascinating, as they deviated from traditional representations in refreshing ways. The initial chapters hooked me with the promise of a compelling storyline, but as I delved deeper, the narrative lost its initial allure.

One of my major grievances was the overwhelming amount of exposition. Instead of immersing the reader in the narrative, it often felt like I was trudging through a lecture. The book was packed with information about philosophers, mathematicians, and historical figures, frequently devolving into lengthy info dumps that left the plot stagnant and tedious. Eventually, it felt as if we were endlessly circling the same points, losing the momentum I had hoped to maintain.

Whenever a captivating moment arose, I would eagerly turn the page, only to be met with yet another dense exposition, breaking any exciting rhythm that had developed. Equally frustrating were the poorly executed flashbacks. Instead of enhancing the narrative, they often felt like unnecessary distractions, with thrilling events in the present immediately followed by drawn-out tangents into the past. This disruptive structure gradually sapped my interest and investment in the story.

The characters themselves were another significant letdown. In a story where unlikable characters can add depth and realism, their flaws and the relentless info dumps overshadow the narrative.

Alice, the protagonist, was particularly troublesome for me. From the very beginning, her character felt stagnant; she exhibited minimal growth throughout the story. By the end, there were faint hints of development, but it felt far too late for me to care. Her constant angst over Peter, a character from whom she obsessively sought validation, made it incredibly difficult for me to sympathize with her. Instead of relatable struggles, I found a portrayal of desperation that became exhausting to read.

Peter, on the other hand, was equally unremarkable. He was the perfect character, seemingly having everything he desired handed to him on a silver platter since birth. By the end, I found myself quite disliking him. The romantic arc between him and Alice felt forced and one-sided. I spent so much time waiting to learn Peter’s backstory, only to feel, in the end, that I didn’t know him at all. Alice was often reduced to merely a side note in his tale.

Ultimately, I had high hopes for this book, looking for a unique and engaging experience, but instead, I was left feeling deflated and frustrated. As this was my first experience with an Advanced Reader Copy, I sincerely hope my review is acceptable.",personal,Uses first-person language and references personal experiences or emotional reactions.,analytical,Focuses on author decisions,,FALSE
Katabasis,GoodReads,Fantasy,https://www.goodreads.com/book/show/210191671-katabasis,1,Journey to hell shouldn't be this boring.,reactive,Expresses a strong opinion without supporting details or personal grounding.,reactive,Strong opinions,,FALSE
Katabasis,The StoryGraph,Fantasy,https://app.thestorygraph.com/book_reviews/f6d86997-4009-47ac-a1f4-99e6890541e8,3,"Extremely interesting and unique magic system. Overall concept is unique. Graduate students of magic in the underwood! I really enjoy that the world is not super built out, the story focuses on the main two characters. The author doesn’t waste time by overly explaining magic v non magic. We just accept magic exists and you can get a PHD in it ",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,personal,Focuses on feelings,,FALSE
Katabasis,The StoryGraph,Fantasy,https://app.thestorygraph.com/book_reviews/f6d86997-4009-47ac-a1f4-99e6890541e8,4.75,"I really had to chew on this one after seeing how dismally it was rated on most platforms and make sure I wasn’t just riding the high of the story. 

First things first - this book in my opinion isn’t a fantasy or romance novel. It is a pretty stringent critique on academia and the themes of human morality, desire and pride. I think a lot of people were disappointed by a misunderstanding of what this was. 

This book IS a book for the burnt out gifted kids and even further, anyone who has ever considered or pursued academia or research professionally. Alice is insufferable if you can’t relate to that. But from the first couple of chapters I was onboard with her flawed thinking in pursuit of her career immediately. It doesn’t make sense because it’s not logical. It’s the first critique of the pride academia imposes on those who participate - I want to be important. I want to have the answers.

I don’t think the intention of Kuang’s voice in this book was to be pretentious. I’ve definitely read other books that came off that way and immediately dnf’d. What I do think is the voice a little bit HAD to be that way because Alice was an academic. The tone and narrative of her thoughts felt real, not like she was trying to impress us. And it IS dense, it’s a lot of information. But it also makes sense for a girl who literally can’t forget a thing she experiences. 

I thought Kuang’s interpretation of hell was richly imaginative though Alice’s version of hell comes across boring compared to the expectation of fire and brimstone and punishment. I loved how Kuang intertwined multiple historical and religious interpretations of hell into something that felt much less insidious and more human. It becomes functionally a reflection of Alice and her world and the shadow side of both. 

Kuang’s characters are incredibly captivating and layered. I loved the pacing and way we learned more and more about both Alice and Peter - both good and bad - and the desire to know more about them and their motivations kept me going through the more nihilistic sections of the book.

I wasn’t personally anticipating the romance and was truly prepared for it to end badly, because I’ve heard The Poppy Wars is heart destroying. However, I thought it was a pretty interesting way to foil their characters. Here’s Peter, who loves Alice enough to follow her to hell, but not to share his own personal hell with her. While Alice is so entrapped by her pursuit of prestige and knowledge that she barely notices and couldn’t even reconcile the waste of resource loving someone else could be.

I do think this subplot is the only way to bring them more towards the humanity academia wanted them both to dismiss, because what is more human than to throw away the pursuit of your own personal desires or even to throw away your fear for someone else? I think one of the best and most human scenes in the book was Alice watching Magnolia walk herself and Theo into the Lethe and how Magnolia herself was once a representation to Alice of what it could look like to have both. The Kripke’s pursuit of being the first out of hell meant nothing with her husband gone.

Side characters also had a depth and memorability to them that lacks in a lot of books for me. 

All in all, I thought this was an outstanding book, but you have to go in with the right mindset. This isn’t Alice in Wonderland and won’t satisfy you if you expect it. It’s also not a poignant romantasy about escaping hell. It is a critique of humanity and intellect that is gritty and truly graphic at some points. But the reflections on life and death, human vices and dreams make it so, so worth the read if you can stomach it. ",personal,Uses first-person language and references personal experiences or emotional reactions.,analytical,Focuses on author decisions,,FALSE
Katabasis,The StoryGraph,Fantasy,https://app.thestorygraph.com/book_reviews/f6d86997-4009-47ac-a1f4-99e6890541e8,2.5,"About. Fucking. Time. Listen, I am a huge fan of The Poppy Wars, it’s what made me a fan of R.F.Kuang but I have absolutely no idea what happened here. 541 pages and it took until page 517 to find Professor Grimes and she didn’t even do it! SMH. I don’t know if she was doing her own retelling of Dante’s Inferno, but this one could’ve stayed in Hell. ",reactive,Expresses a strong opinion without supporting details or personal grounding.,reactive,Strong opinions,,FALSE
Katabasis,LibraryThing,Fantasy,https://www.librarything.com/work/31661953/t/Katabasis,4,"This is mythological dark academia on an epic scale. It pulls from all kinds of myths and legends about descent into hell, the domains you travel through, the puzzles and bargains required to claw your way back. I first fell in love with Babel, then felt thrown off by the lit-fic turn in Yellowface, so I was excited to get back to Kuang’s writing in this domain. So much of this story hit too close to home. I’m nearly five years out from my PhD, and honestly, some parts didn’t feel like fantastical exaggeration at all. I savoured this book, I cried for Alice and Peter, for the guilt and dashed dreams, the moments of hope and relief, and everything in between. We’ve all lived through our own little hells, and it meant something to see that reflected on the page. Also, turns out molecular biology and magick aren’t so different after all. My biggest complaint is predictable: it dragged. At over 500 pages, of course it felt epic, but it also felt padded in places. I braced myself to hate Alice, having seen early complaints about how insufferable it was to live in her head. But I couldn’t. I didn’t love her either, but so much of what made her frustrating lives in me too, the desperation to succeed paired with the fear of not being good enough, that swing between drive and despair. I basically cried through the last 30 pages for every possible reason. I’d recommend this book widely, though maybe not to anyone currently slogging through a PhD. Save it for after your defense",personal,Uses first-person language and references personal experiences or emotional reactions.,personal,Focuses on feelings,,FALSE
Katabasis,LibraryThing,Fantasy,https://www.librarything.com/work/31661953/t/Katabasis,2,"This book had so much potential! Everything I could ask for -- a magic system based on formal logic, descent into mythological hell, creative justification for the use of chalk in drawing pentagrams... the first few chapters had me very excited.

Unfortunately, it wasn't only the characters that experienced a descent into hell -- everything got worse from there. The pacing felt pretty inconsistent, there's lots of time spent on early relationship anxiety, and a number of times where an impossible situation was solved by a random stroke of fate. I won't say much about the ending other than it felt cliched and not worth the effort to finish.

The cool magic system didn't end up getting used to the degree that I had hoped either. The paradox-based spells are kind of all one-off paradox name dropping, rather than really feeling integrated into the story, or having much continuity. Feels like there was a lot of unexplored potential here, especially given the author's willingness to explain everything.

The book's concept of hell is ..really.. cerebral, there's not much in the way of horror at all. This kind of makes sense in context but might not be what people are expecting going in.

Katabasis basically ends up being a long love/hate rant about higher academia that felt a bit raw, like reading someone's diary. The characters seem to provide an avenue to explore some strange ideas around work ethic, women in academia, abuse of power, etc.

I wish I could read another book in this universe with a less self referential plot. Like, have things that actually happen, and the characters just happen to be ""analytical magicians"".",personal,Uses first-person language and references personal experiences or emotional reactions.,analytical,Focuses on author decisions,,FALSE
Katabasis,LibraryThing,Fantasy,https://www.librarything.com/work/31661953/t/Katabasis,5,"Summary: Two graduate students studying Magick follow their deceased advisor on a journey through Hell, struggling to trust each other.

Katabasis. The word refers to a descent into the underworld, a theme in mythology from the Odyssey and Aeneid to Ovid and Dante. In fact, just about every culture has its katabasis myths. And now R. F. kuang has given us one for dark academia in a post-post-modern twenty-first century.

The story, in brief, is about two doctoral students studying Magick at Cambridge, Alice Law and Peter Murdoch. Both work under Jacob Grimes, by many estimates, the greatest magician in academia. But he is not a nice man–manipulative and brutal, and many have dropped out. Murdoch and Law are determined not to, and are rivals. That is until an accident with a pentagram drawn by Alice rips his body apart and sends him to Hell.

The real disaster here is the loss of an advisor, which can mean starting over. Not only that, a recommendation from Grimes held the key to their futures, futures they had worked so hard to achieve. That is why they are willing to forfeit half of their life span to gain entrance to hell. Somehow, they hope to find Grimes and restore him to the upper world, at least long enough for those coveted degrees and recommendations. And the spell they use works to get them into Hell.

This novel is many things in one. Perhaps the dominant one is that it is an academic satire. Hell, as it appears to them is an academic campus. And it is one that reveals all the pretensions and petty rivalries of academia. For example, the first level, Pride, is not unlike a research library, with its inhabitants competing to compose theses that will allow them to move on, and perhaps across the River Lethe. But no one knows of any who have succeeded despite all the latest theories.

It’s also an adventure. Throughout the narrative, Alice and Peter are pursued by bony creatures energized by the Kripkes, extremely clever magicians who never made it in the academic world but were wildly successful in popular culture. Then there are others, like the Weaver Girl, who tests their loyalty to each other through posing them a Prisoner’s Dilemma challenge.

That challenge raises another aspect of the book. Kuang’s characters survive not merely by their wits and magical training. Throughout, they draw upon logic, philosophy, as well as a crash course in the mythology of the underworld. If you like intellectual puzzles, you will enjoy this.

The Prisoner’s Dilemma, exposes another element–their trust in one another. Alice discovers in some of Peter’s papers that it looks like he is prepared to sacrifice Alice to retrieve Grimes. And there is a long history to their rivalry, including a compromising moment between Alice and Grimes, witnessed by Murdoch. Everything seemed to come easy for him while Alice would grind away.

Finally, while many of Hell’s inhabitants seem oblivious to their sins, the journey lays bare those of Alice. She comes face to face with the overweening ambition behind her relentless pursuit of her degree–an ambition revealed in a willingness to harm others for her own ends.

Kuang portrays a Hell without a God or paradise, only a King Yama, on which their hope of return hinges. But the irony is that in the end, survival will depend on grace of a sort.

So what did I think? Having worked in college ministry with grad students and professors, Kuang’s satire of their pretensions as well as the portrayals of the delights of the life of the mind seemed spot on. As in the Poppy Wars trilogy, Kuang is a world builder. She has added to the mythology of the geography of Hell. Most of all, she explores flawed, fallen human nature, and our blindness to our flaws. And we watch her lead character grope toward the realization that in the end, the greatest virtue is love. But we wonder if she will learn in time.",summary_heavy,Focuses on retelling the plot or describing what happens in the book.,summary_heavy,Focuses on plot,,FALSE
